Date,State,Market,Crop,Variety,Min_Price,Max_Price,Modal_Price
2025-11-13,Maharashtra,Nashik,Potato,Local,4402,4802,4602
2026-01-02,Maharashtra,Aurangabad,Soybean,Local,1163,1563,1363
2025-03-24,Maharashtra,Mumbai,Tomato,Local,4677,5077,4877
2025-11-16,Maharashtra,Mumbai,Onion,Local,3266,3666,3466
2025-01-06,Maharashtra,Mumbai,Tomato,Local,2930,3330,3130
2025-06-13,Maharashtra,Nagpur,Rice,Local,4714,5114,4914
2025-04-06,Maharashtra,Aurangabad,Rice,Local,1339,1739,1539
2025-12-17,Maharashtra,Nagpur,Tomato,Local,3367,3767,3567
2025-03-03,Maharashtra,Pune,Soybean,Local,1194,1594,1394
2025-01-24,Maharashtra,Aurangabad,Tomato,Local,3905,4305,4105
2025-04-02,Maharashtra,Pune,Rice,Local,2515,2915,2715
2025-08-06,Maharashtra,Pune,Onion,Local,4071,4471,4271
2025-06-06,Maharashtra,Aurangabad,Soybean,Local,1284,1684,1484
2025-01-14,Maharashtra,Mumbai,Rice,Local,3471,3871,3671
2025-10-05,Maharashtra,Nashik,Onion,Local,4067,4467,4267
2026-03-21,Maharashtra,Aurangabad,Rice,Local,2233,2633,2433
2025-09-17,Maharashtra,Aurangabad,Wheat,Local,2507,2907,2707
2025-03-20,Maharashtra,Nagpur,Potato,Local,3007,3407,3207
2026-03-09,Maharashtra,Aurangabad,Wheat,Local,1727,2127,1927
2026-05-08,Maharashtra,Mumbai,Rice,Local,2919,3319,3119
2026-02-12,Maharashtra,Nagpur,Tomato,Local,3709,4109,3909
2025-06-20,Maharashtra,Nagpur,Potato,Local,2698,3098,2898
2025-09-21,Maharashtra,Aurangabad,Wheat,Local,2061,2461,2261
2025-06-05,Maharashtra,Mumbai,Onion,Local,1213,1613,1413
2025-11-04,Maharashtra,Mumbai,Rice,Local,2024,2424,2224
2025-06-17,Maharashtra,Nashik,Soybean,Local,1027,1427,1227
2026-03-23,Maharashtra,Nagpur,Onion,Local,1266,1666,1466
2025-02-22,Maharashtra,Nagpur,Soybean,Local,2298,2698,2498
2026-02-04,Maharashtra,Pune,Tomato,Local,2299,2699,2499
2025-02-18,Maharashtra,Pune,Soybean,Local,3856,4256,4056
2025-04-30,Maharashtra,Aurangabad,Potato,Local,827,1227,1027
2025-02-23,Maharashtra,Mumbai,Onion,Local,3493,3893,3693
2025-09-06,Maharashtra,Pune,Onion,Local,2886,3286,3086
2025-02-04,Maharashtra,Nagpur,Onion,Local,2879,3279,3079
2025-01-27,Maharashtra,Pune,Onion,Local,2126,2526,2326
2026-01-23,Maharashtra,Nagpur,Potato,Local,2121,2521,2321
2026-03-22,Maharashtra,Nashik,Soybean,Local,3279,3679,3479
2025-11-02,Maharashtra,Nagpur,Onion,Local,1030,1430,1230
2025-07-29,Maharashtra,Aurangabad,Rice,Local,3272,3672,3472
2025-01-14,Maharashtra,Pune,Rice,Local,924,1324,1124
2025-04-20,Maharashtra,Pune,Rice,Local,1934,2334,2134
2026-01-27,Maharashtra,Pune,Rice,Local,1317,1717,1517
2025-03-02,Maharashtra,Nashik,Potato,Local,1221,1621,1421
2025-10-24,Maharashtra,Pune,Rice,Local,3045,3445,3245
2025-06-16,Maharashtra,Nagpur,Potato,Local,3879,4279,4079
2025-03-05,Maharashtra,Pune,Rice,Local,965,1365,1165
2025-10-11,Maharashtra,Pune,Wheat,Local,3826,4226,4026
2025-01-23,Maharashtra,Pune,Soybean,Local,1921,2321,2121
2025-05-03,Maharashtra,Aurangabad,Potato,Local,1498,1898,1698
2025-03-07,Maharashtra,Mumbai,Wheat,Local,1702,2102,1902
2025-03-27,Maharashtra,Mumbai,Potato,Local,847,1247,1047
2026-01-20,Maharashtra,Nagpur,Potato,Local,2133,2533,2333
2026-04-11,Maharashtra,Mumbai,Rice,Local,3093,3493,3293
2025-09-26,Maharashtra,Mumbai,Rice,Local,4597,4997,4797
2025-10-09,Maharashtra,Aurangabad,Rice,Local,2574,2974,2774
2026-04-28,Maharashtra,Pune,Tomato,Local,982,1382,1182
2025-10-02,Maharashtra,Mumbai,Potato,Local,2991,3391,3191
2025-04-14,Maharashtra,Nashik,Wheat,Local,4699,5099,4899
2025-07-10,Maharashtra,Pune,Onion,Local,4682,5082,4882
2026-02-15,Maharashtra,Mumbai,Rice,Local,3980,4380,4180
2025-02-11,Maharashtra,Aurangabad,Wheat,Local,2225,2625,2425
2025-07-03,Maharashtra,Nashik,Wheat,Local,3664,4064,3864
2025-03-03,Maharashtra,Nashik,Soybean,Local,4325,4725,4525
2025-02-09,Maharashtra,Pune,Rice,Local,2868,3268,3068
2025-05-24,Maharashtra,Nagpur,Tomato,Local,3603,4003,3803
2025-03-30,Maharashtra,Mumbai,Onion,Local,4281,4681,4481
2025-11-10,Maharashtra,Nashik,Soybean,Local,3616,4016,3816
2025-12-07,Maharashtra,Nashik,Wheat,Local,2285,2685,2485
2025-02-08,Maharashtra,Mumbai,Rice,Local,4046,4446,4246
2025-11-08,Maharashtra,Mumbai,Soybean,Local,1906,2306,2106
2025-02-19,Maharashtra,Aurangabad,Wheat,Local,4127,4527,4327
2025-05-16,Maharashtra,Pune,Rice,Local,2569,2969,2769
2025-04-13,Maharashtra,Nagpur,Onion,Local,4153,4553,4353
2026-02-28,Maharashtra,Aurangabad,Rice,Local,2219,2619,2419
2026-02-19,Maharashtra,Nashik,Potato,Local,3087,3487,3287
2025-03-20,Maharashtra,Nagpur,Rice,Local,2016,2416,2216
2025-05-22,Maharashtra,Pune,Tomato,Local,1486,1886,1686
2025-12-05,Maharashtra,Nashik,Onion,Local,4125,4525,4325
2025-08-06,Maharashtra,Nashik,Soybean,Local,1467,1867,1667
2025-04-26,Maharashtra,Nagpur,Soybean,Local,2058,2458,2258
2025-06-23,Maharashtra,Pune,Rice,Local,3113,3513,3313
2025-05-01,Maharashtra,Pune,Rice,Local,1969,2369,2169
2026-02-14,Maharashtra,Mumbai,Soybean,Local,2725,3125,2925
2025-06-17,Maharashtra,Mumbai,Tomato,Local,1152,1552,1352
2025-11-23,Maharashtra,Pune,Soybean,Local,2550,2950,2750
2025-12-03,Maharashtra,Nagpur,Tomato,Local,3858,4258,4058
2025-09-18,Maharashtra,Mumbai,Tomato,Local,4495,4895,4695
2026-05-05,Maharashtra,Nashik,Wheat,Local,1301,1701,1501
2025-02-28,Maharashtra,Nashik,Wheat,Local,2187,2587,2387
2025-02-28,Maharashtra,Aurangabad,Potato,Local,1918,2318,2118
2026-04-29,Maharashtra,Mumbai,Tomato,Local,3668,4068,3868
2025-10-17,Maharashtra,Pune,Rice,Local,3358,3758,3558
2026-05-10,Maharashtra,Mumbai,Wheat,Local,4096,4496,4296
2025-08-23,Maharashtra,Pune,Wheat,Local,4194,4594,4394
2025-03-11,Maharashtra,Mumbai,Onion,Local,4720,5120,4920
2025-07-23,Maharashtra,Aurangabad,Rice,Local,3101,3501,3301
2025-05-15,Maharashtra,Pune,Onion,Local,2240,2640,2440
2025-04-03,Maharashtra,Nagpur,Potato,Local,4593,4993,4793
2025-03-18,Maharashtra,Pune,Onion,Local,2224,2624,2424
2025-11-20,Maharashtra,Mumbai,Onion,Local,3942,4342,4142
2025-08-19,Maharashtra,Pune,Potato,Local,3667,4067,3867
2025-12-07,Maharashtra,Aurangabad,Potato,Local,4396,4796,4596
2025-09-14,Maharashtra,Pune,Rice,Local,4444,4844,4644
2026-01-30,Maharashtra,Nashik,Rice,Local,2115,2515,2315
2025-07-30,Maharashtra,Aurangabad,Potato,Local,2212,2612,2412
2025-04-26,Maharashtra,Aurangabad,Potato,Local,4335,4735,4535
2025-08-07,Maharashtra,Pune,Rice,Local,1617,2017,1817
2026-04-01,Maharashtra,Nagpur,Tomato,Local,3697,4097,3897
2026-03-09,Maharashtra,Pune,Tomato,Local,3858,4258,4058
2025-02-13,Maharashtra,Pune,Soybean,Local,1149,1549,1349
2025-01-10,Maharashtra,Nagpur,Soybean,Local,1977,2377,2177
2025-08-25,Maharashtra,Nagpur,Tomato,Local,1506,1906,1706
2025-08-20,Maharashtra,Pune,Onion,Local,3078,3478,3278
2026-03-23,Maharashtra,Nagpur,Tomato,Local,3115,3515,3315
2025-01-07,Maharashtra,Aurangabad,Tomato,Local,1243,1643,1443
2025-05-17,Maharashtra,Pune,Soybean,Local,1835,2235,2035
2025-03-04,Maharashtra,Nashik,Wheat,Local,3332,3732,3532
2025-11-15,Maharashtra,Pune,Wheat,Local,1616,2016,1816
2026-01-10,Maharashtra,Nagpur,Rice,Local,4256,4656,4456
2026-03-17,Maharashtra,Nashik,Rice,Local,4531,4931,4731
2026-03-30,Maharashtra,Pune,Soybean,Local,1817,2217,2017
2025-02-12,Maharashtra,Nagpur,Rice,Local,4125,4525,4325
2025-02-18,Maharashtra,Mumbai,Potato,Local,2516,2916,2716
2026-04-21,Maharashtra,Pune,Onion,Local,1582,1982,1782
2025-04-02,Maharashtra,Aurangabad,Onion,Local,2595,2995,2795
2026-03-17,Maharashtra,Nagpur,Wheat,Local,3590,3990,3790
2025-06-23,Maharashtra,Nashik,Tomato,Local,4088,4488,4288
2025-04-28,Maharashtra,Nashik,Potato,Local,2995,3395,3195
2025-12-24,Maharashtra,Nagpur,Potato,Local,2688,3088,2888
2025-02-23,Maharashtra,Nagpur,Soybean,Local,1083,1483,1283
2026-03-01,Maharashtra,Mumbai,Soybean,Local,3806,4206,4006
2025-12-28,Maharashtra,Pune,Tomato,Local,1015,1415,1215
2026-04-21,Maharashtra,Nagpur,Soybean,Local,4556,4956,4756
2025-09-06,Maharashtra,Pune,Tomato,Local,1152,1552,1352
2026-01-02,Maharashtra,Pune,Potato,Local,3439,3839,3639
2025-08-07,Maharashtra,Pune,Soybean,Local,3937,4337,4137
2025-05-24,Maharashtra,Nagpur,Tomato,Local,1095,1495,1295
2025-06-07,Maharashtra,Nashik,Soybean,Local,2821,3221,3021
2025-09-10,Maharashtra,Mumbai,Soybean,Local,2543,2943,2743
2025-02-16,Maharashtra,Mumbai,Onion,Local,3844,4244,4044
2026-04-03,Maharashtra,Nashik,Onion,Local,4773,5173,4973
2025-03-12,Maharashtra,Pune,Rice,Local,3436,3836,3636
2026-04-27,Maharashtra,Nashik,Potato,Local,3356,3756,3556
2025-12-14,Maharashtra,Nashik,Tomato,Local,3934,4334,4134
2025-02-18,Maharashtra,Nagpur,Tomato,Local,1907,2307,2107
2025-04-15,Maharashtra,Nagpur,Wheat,Local,3895,4295,4095
2025-02-25,Maharashtra,Nagpur,Soybean,Local,4642,5042,4842
2025-10-11,Maharashtra,Aurangabad,Soybean,Local,1838,2238,2038
2025-09-12,Maharashtra,Nashik,Potato,Local,1775,2175,1975
2025-10-29,Maharashtra,Mumbai,Onion,Local,2532,2932,2732
2025-09-19,Maharashtra,Nashik,Onion,Local,2790,3190,2990
2025-11-21,Maharashtra,Nashik,Potato,Local,3833,4233,4033
2025-07-13,Maharashtra,Mumbai,Rice,Local,2808,3208,3008
2025-07-09,Maharashtra,Pune,Soybean,Local,4010,4410,4210
2026-04-12,Maharashtra,Nagpur,Tomato,Local,3455,3855,3655
2026-02-09,Maharashtra,Pune,Wheat,Local,2910,3310,3110
2026-05-08,Maharashtra,Nashik,Rice,Local,4412,4812,4612
2025-09-07,Maharashtra,Nashik,Potato,Local,937,1337,1137
2025-01-26,Maharashtra,Nashik,Potato,Local,3086,3486,3286
2025-12-13,Maharashtra,Mumbai,Soybean,Local,946,1346,1146
2025-12-31,Maharashtra,Aurangabad,Wheat,Local,2682,3082,2882
2025-12-04,Maharashtra,Pune,Tomato,Local,1284,1684,1484
2026-03-31,Maharashtra,Aurangabad,Onion,Local,1223,1623,1423
2025-01-02,Maharashtra,Nagpur,Rice,Local,2819,3219,3019
2025-11-21,Maharashtra,Pune,Rice,Local,842,1242,1042
2025-11-15,Maharashtra,Nagpur,Wheat,Local,2782,3182,2982
2025-04-17,Maharashtra,Pune,Potato,Local,1559,1959,1759
2025-10-28,Maharashtra,Aurangabad,Tomato,Local,4477,4877,4677
2026-03-31,Maharashtra,Nagpur,Tomato,Local,1291,1691,1491
2025-11-16,Maharashtra,Nashik,Soybean,Local,1129,1529,1329
2025-11-20,Maharashtra,Pune,Tomato,Local,3766,4166,3966
2025-09-27,Maharashtra,Nashik,Wheat,Local,4478,4878,4678
2026-04-07,Maharashtra,Nagpur,Tomato,Local,4181,4581,4381
2026-02-28,Maharashtra,Pune,Potato,Local,4454,4854,4654
2025-09-04,Maharashtra,Nagpur,Tomato,Local,2743,3143,2943
2026-05-04,Maharashtra,Mumbai,Wheat,Local,4504,4904,4704
2025-12-01,Maharashtra,Aurangabad,Tomato,Local,2589,2989,2789
2025-12-05,Maharashtra,Nagpur,Wheat,Local,1869,2269,2069
2025-12-02,Maharashtra,Nagpur,Onion,Local,3014,3414,3214
2025-12-29,Maharashtra,Aurangabad,Rice,Local,952,1352,1152
2026-03-20,Maharashtra,Pune,Soybean,Local,1315,1715,1515
2025-08-27,Maharashtra,Mumbai,Potato,Local,1062,1462,1262
2026-03-26,Maharashtra,Nagpur,Potato,Local,4788,5188,4988
2026-05-06,Maharashtra,Nashik,Wheat,Local,4083,4483,4283
2026-03-11,Maharashtra,Mumbai,Tomato,Local,3121,3521,3321
2025-03-19,Maharashtra,Aurangabad,Soybean,Local,2365,2765,2565
2026-04-01,Maharashtra,Aurangabad,Onion,Local,904,1304,1104
2025-04-26,Maharashtra,Nashik,Wheat,Local,981,1381,1181
2025-11-08,Maharashtra,Nagpur,Onion,Local,3870,4270,4070
2025-06-16,Maharashtra,Pune,Tomato,Local,3873,4273,4073
2026-01-04,Maharashtra,Pune,Tomato,Local,2592,2992,2792
2025-04-03,Maharashtra,Mumbai,Wheat,Local,2103,2503,2303
2025-01-23,Maharashtra,Pune,Soybean,Local,1346,1746,1546
2026-05-07,Maharashtra,Mumbai,Onion,Local,1775,2175,1975
2025-08-27,Maharashtra,Mumbai,Rice,Local,2160,2560,2360
2026-05-09,Maharashtra,Nashik,Potato,Local,4530,4930,4730
2025-03-25,Maharashtra,Nashik,Rice,Local,907,1307,1107
2026-02-01,Maharashtra,Nashik,Tomato,Local,1182,1582,1382
2026-02-17,Maharashtra,Nashik,Rice,Local,2315,2715,2515
2025-10-19,Maharashtra,Nagpur,Tomato,Local,3060,3460,3260
2025-08-07,Maharashtra,Aurangabad,Onion,Local,2172,2572,2372
2025-06-29,Maharashtra,Nashik,Tomato,Local,3098,3498,3298
2025-11-05,Maharashtra,Aurangabad,Potato,Local,2438,2838,2638
2025-01-12,Maharashtra,Nashik,Potato,Local,2156,2556,2356
2025-10-08,Maharashtra,Nagpur,Potato,Local,981,1381,1181
2025-10-09,Maharashtra,Pune,Wheat,Local,3500,3900,3700
2026-05-05,Maharashtra,Aurangabad,Rice,Local,3175,3575,3375
2026-02-09,Maharashtra,Nagpur,Potato,Local,1678,2078,1878
2026-03-24,Maharashtra,Pune,Tomato,Local,1592,1992,1792
2025-05-24,Maharashtra,Mumbai,Wheat,Local,3516,3916,3716
2026-04-13,Maharashtra,Pune,Onion,Local,1735,2135,1935
2025-06-08,Maharashtra,Nashik,Wheat,Local,3542,3942,3742
2026-02-07,Maharashtra,Mumbai,Wheat,Local,1301,1701,1501
2025-09-18,Maharashtra,Pune,Rice,Local,4167,4567,4367
2026-05-10,Maharashtra,Mumbai,Tomato,Local,1301,1701,1501
2026-02-28,Maharashtra,Nagpur,Soybean,Local,1408,1808,1608
2025-08-13,Maharashtra,Mumbai,Wheat,Local,4659,5059,4859
2025-02-16,Maharashtra,Mumbai,Onion,Local,3800,4200,4000
2026-03-04,Maharashtra,Mumbai,Tomato,Local,4332,4732,4532
2025-08-30,Maharashtra,Nashik,Tomato,Local,3481,3881,3681
2025-12-29,Maharashtra,Aurangabad,Wheat,Local,1238,1638,1438
2025-07-31,Maharashtra,Aurangabad,Tomato,Local,3221,3621,3421
2025-09-22,Maharashtra,Nashik,Tomato,Local,3866,4266,4066
2026-04-26,Maharashtra,Mumbai,Tomato,Local,2102,2502,2302
2025-12-19,Maharashtra,Nagpur,Potato,Local,4491,4891,4691
2025-02-04,Maharashtra,Nagpur,Soybean,Local,3321,3721,3521
2025-04-14,Maharashtra,Nagpur,Wheat,Local,2760,3160,2960
2025-12-21,Maharashtra,Pune,Soybean,Local,4279,4679,4479
2026-02-13,Maharashtra,Nashik,Rice,Local,3172,3572,3372
2026-04-20,Maharashtra,Aurangabad,Rice,Local,3691,4091,3891
2026-02-20,Maharashtra,Nagpur,Onion,Local,2463,2863,2663
2025-10-30,Maharashtra,Mumbai,Wheat,Local,1787,2187,1987
2025-11-19,Maharashtra,Pune,Soybean,Local,2704,3104,2904
2025-07-03,Maharashtra,Pune,Wheat,Local,1403,1803,1603
2025-09-03,Maharashtra,Pune,Soybean,Local,3206,3606,3406
2025-01-07,Maharashtra,Nashik,Onion,Local,857,1257,1057
2025-12-06,Maharashtra,Nagpur,Rice,Local,4627,5027,4827
2026-04-26,Maharashtra,Nashik,Potato,Local,3153,3553,3353
2025-12-18,Maharashtra,Aurangabad,Onion,Local,3298,3698,3498
2025-08-07,Maharashtra,Mumbai,Soybean,Local,3928,4328,4128
2025-12-20,Maharashtra,Aurangabad,Wheat,Local,2423,2823,2623
2025-02-22,Maharashtra,Mumbai,Potato,Local,4074,4474,4274
2025-09-19,Maharashtra,Nagpur,Tomato,Local,1848,2248,2048
2025-08-18,Maharashtra,Pune,Soybean,Local,3592,3992,3792
2025-04-14,Maharashtra,Pune,Wheat,Local,4601,5001,4801
2025-06-23,Maharashtra,Nagpur,Tomato,Local,3696,4096,3896
2025-08-19,Maharashtra,Pune,Onion,Local,1557,1957,1757
2026-05-09,Maharashtra,Nagpur,Tomato,Local,2060,2460,2260
2025-08-07,Maharashtra,Nagpur,Tomato,Local,2484,2884,2684
2025-10-03,Maharashtra,Mumbai,Soybean,Local,2578,2978,2778
2026-03-17,Maharashtra,Nashik,Onion,Local,1289,1689,1489
2025-09-06,Maharashtra,Mumbai,Onion,Local,2496,2896,2696
2025-11-25,Maharashtra,Nagpur,Rice,Local,3535,3935,3735
2025-08-29,Maharashtra,Nagpur,Onion,Local,3057,3457,3257
2026-04-28,Maharashtra,Pune,Soybean,Local,834,1234,1034
2025-02-15,Maharashtra,Mumbai,Tomato,Local,2387,2787,2587
2025-04-17,Maharashtra,Nashik,Onion,Local,1714,2114,1914
2026-04-27,Maharashtra,Pune,Soybean,Local,2158,2558,2358
2025-02-11,Maharashtra,Mumbai,Soybean,Local,951,1351,1151
2026-02-24,Maharashtra,Aurangabad,Rice,Local,858,1258,1058
2025-12-15,Maharashtra,Aurangabad,Potato,Local,3414,3814,3614
2026-03-19,Maharashtra,Nagpur,Soybean,Local,2440,2840,2640
2026-04-08,Maharashtra,Nashik,Soybean,Local,1661,2061,1861
2025-08-15,Maharashtra,Aurangabad,Potato,Local,1893,2293,2093
2025-02-13,Maharashtra,Nagpur,Soybean,Local,2472,2872,2672
2025-01-21,Maharashtra,Pune,Tomato,Local,3232,3632,3432
2026-04-23,Maharashtra,Pune,Tomato,Local,2123,2523,2323
2025-05-09,Maharashtra,Mumbai,Onion,Local,4475,4875,4675
2025-07-07,Maharashtra,Mumbai,Wheat,Local,1553,1953,1753
2026-02-05,Maharashtra,Nagpur,Onion,Local,4380,4780,4580
2026-02-17,Maharashtra,Nashik,Wheat,Local,1463,1863,1663
2025-07-24,Maharashtra,Aurangabad,Tomato,Local,2601,3001,2801
2025-01-31,Maharashtra,Mumbai,Rice,Local,3467,3867,3667
2025-04-12,Maharashtra,Pune,Soybean,Local,4308,4708,4508
2025-03-01,Maharashtra,Pune,Onion,Local,959,1359,1159
2025-09-30,Maharashtra,Pune,Soybean,Local,3280,3680,3480
2026-05-01,Maharashtra,Aurangabad,Wheat,Local,3563,3963,3763
2026-03-29,Maharashtra,Mumbai,Soybean,Local,903,1303,1103
2025-04-12,Maharashtra,Pune,Soybean,Local,2747,3147,2947
2025-02-16,Maharashtra,Aurangabad,Rice,Local,2473,2873,2673
2025-02-03,Maharashtra,Mumbai,Potato,Local,2886,3286,3086
2025-01-01,Maharashtra,Nashik,Soybean,Local,4778,5178,4978
2025-01-29,Maharashtra,Pune,Onion,Local,4367,4767,4567
2025-10-07,Maharashtra,Nagpur,Rice,Local,4532,4932,4732
2025-11-01,Maharashtra,Nagpur,Onion,Local,3235,3635,3435
2025-01-05,Maharashtra,Nagpur,Wheat,Local,2104,2504,2304
2025-05-01,Maharashtra,Nagpur,Potato,Local,2961,3361,3161
2025-10-28,Maharashtra,Nagpur,Wheat,Local,1010,1410,1210
2026-02-21,Maharashtra,Pune,Soybean,Local,1439,1839,1639
2025-10-07,Maharashtra,Nashik,Potato,Local,1493,1893,1693
2025-07-06,Maharashtra,Pune,Onion,Local,4304,4704,4504
2025-03-02,Maharashtra,Nashik,Soybean,Local,4706,5106,4906
2025-11-02,Maharashtra,Nagpur,Soybean,Local,3165,3565,3365
2025-07-21,Maharashtra,Nagpur,Onion,Local,4742,5142,4942
2025-04-30,Maharashtra,Aurangabad,Wheat,Local,4749,5149,4949
2025-05-02,Maharashtra,Nashik,Soybean,Local,3905,4305,4105
2025-06-17,Maharashtra,Nagpur,Soybean,Local,3005,3405,3205
2025-09-06,Maharashtra,Mumbai,Rice,Local,2842,3242,3042
2026-04-25,Maharashtra,Nagpur,Tomato,Local,2893,3293,3093
2025-10-09,Maharashtra,Pune,Tomato,Local,2701,3101,2901
2026-05-06,Maharashtra,Pune,Potato,Local,4020,4420,4220
2025-03-18,Maharashtra,Nagpur,Onion,Local,1513,1913,1713
2026-04-30,Maharashtra,Mumbai,Rice,Local,3882,4282,4082
2025-03-02,Maharashtra,Pune,Tomato,Local,917,1317,1117
2025-12-24,Maharashtra,Nagpur,Soybean,Local,1576,1976,1776
2025-10-15,Maharashtra,Aurangabad,Wheat,Local,4100,4500,4300
2025-02-25,Maharashtra,Mumbai,Potato,Local,3709,4109,3909
2025-02-27,Maharashtra,Nagpur,Potato,Local,4465,4865,4665
2026-02-28,Maharashtra,Mumbai,Wheat,Local,2395,2795,2595
2026-04-21,Maharashtra,Aurangabad,Wheat,Local,4733,5133,4933
2025-01-08,Maharashtra,Aurangabad,Potato,Local,3445,3845,3645
2025-05-05,Maharashtra,Nashik,Tomato,Local,1161,1561,1361
2025-02-17,Maharashtra,Mumbai,Onion,Local,1230,1630,1430
2026-02-24,Maharashtra,Aurangabad,Onion,Local,2306,2706,2506
2025-01-09,Maharashtra,Aurangabad,Potato,Local,3653,4053,3853
2025-10-10,Maharashtra,Nashik,Tomato,Local,1642,2042,1842
2025-12-24,Maharashtra,Nashik,Soybean,Local,3609,4009,3809
2025-10-31,Maharashtra,Mumbai,Onion,Local,1997,2397,2197
2025-03-31,Maharashtra,Aurangabad,Wheat,Local,3679,4079,3879
2025-03-17,Maharashtra,Pune,Tomato,Local,4381,4781,4581
2025-08-12,Maharashtra,Nashik,Potato,Local,2835,3235,3035
2025-06-26,Maharashtra,Aurangabad,Rice,Local,2526,2926,2726
2025-11-22,Maharashtra,Nagpur,Tomato,Local,4399,4799,4599
2025-03-31,Maharashtra,Aurangabad,Tomato,Local,1100,1500,1300
2026-02-06,Maharashtra,Aurangabad,Rice,Local,3003,3403,3203
2025-01-15,Maharashtra,Nagpur,Potato,Local,4676,5076,4876
2026-02-09,Maharashtra,Mumbai,Soybean,Local,3709,4109,3909
2025-11-14,Maharashtra,Aurangabad,Tomato,Local,2789,3189,2989
2025-11-11,Maharashtra,Mumbai,Soybean,Local,839,1239,1039
2026-05-15,Maharashtra,Mumbai,Tomato,Local,3862,4262,4062
2025-08-29,Maharashtra,Nagpur,Soybean,Local,1054,1454,1254
2026-05-08,Maharashtra,Mumbai,Onion,Local,3164,3564,3364
2025-06-06,Maharashtra,Nashik,Tomato,Local,4312,4712,4512
2025-10-17,Maharashtra,Nashik,Onion,Local,3495,3895,3695
2026-04-13,Maharashtra,Aurangabad,Tomato,Local,2824,3224,3024
2025-08-02,Maharashtra,Nashik,Rice,Local,3267,3667,3467
2026-01-29,Maharashtra,Nashik,Onion,Local,3363,3763,3563
2025-02-18,Maharashtra,Nagpur,Potato,Local,2345,2745,2545
2026-03-25,Maharashtra,Pune,Onion,Local,1812,2212,2012
2025-05-03,Maharashtra,Mumbai,Soybean,Local,1591,1991,1791
2025-10-29,Maharashtra,Nashik,Soybean,Local,4614,5014,4814
2026-02-07,Maharashtra,Pune,Onion,Local,4740,5140,4940
2025-01-23,Maharashtra,Aurangabad,Rice,Local,1807,2207,2007
2025-09-11,Maharashtra,Nashik,Wheat,Local,3826,4226,4026
2025-08-11,Maharashtra,Aurangabad,Rice,Local,849,1249,1049
2025-08-02,Maharashtra,Aurangabad,Wheat,Local,3725,4125,3925
2025-02-28,Maharashtra,Aurangabad,Wheat,Local,2757,3157,2957
2026-03-12,Maharashtra,Aurangabad,Soybean,Local,4658,5058,4858
2026-04-14,Maharashtra,Pune,Rice,Local,2029,2429,2229
2026-04-17,Maharashtra,Aurangabad,Rice,Local,4550,4950,4750
2025-03-22,Maharashtra,Mumbai,Wheat,Local,3078,3478,3278
2025-01-18,Maharashtra,Pune,Soybean,Local,1722,2122,1922
2025-11-27,Maharashtra,Mumbai,Onion,Local,3293,3693,3493
2025-09-07,Maharashtra,Nagpur,Onion,Local,2065,2465,2265
2026-02-01,Maharashtra,Pune,Tomato,Local,2945,3345,3145
2025-05-28,Maharashtra,Pune,Soybean,Local,1208,1608,1408
2025-01-30,Maharashtra,Nagpur,Onion,Local,2656,3056,2856
2025-04-26,Maharashtra,Nagpur,Soybean,Local,1688,2088,1888
2026-03-25,Maharashtra,Nagpur,Wheat,Local,1886,2286,2086
2025-03-28,Maharashtra,Nagpur,Soybean,Local,4187,4587,4387
2025-08-15,Maharashtra,Nagpur,Potato,Local,2347,2747,2547
2025-01-10,Maharashtra,Aurangabad,Potato,Local,3342,3742,3542
2025-12-22,Maharashtra,Mumbai,Soybean,Local,1681,2081,1881
2025-08-04,Maharashtra,Nashik,Potato,Local,3245,3645,3445
2026-02-24,Maharashtra,Mumbai,Onion,Local,3518,3918,3718
2025-08-15,Maharashtra,Mumbai,Soybean,Local,3934,4334,4134
2025-05-31,Maharashtra,Nashik,Potato,Local,4685,5085,4885
2025-08-04,Maharashtra,Aurangabad,Onion,Local,4436,4836,4636
2025-04-08,Maharashtra,Pune,Tomato,Local,1306,1706,1506
2025-07-22,Maharashtra,Nashik,Tomato,Local,4760,5160,4960
2025-11-16,Maharashtra,Mumbai,Potato,Local,3758,4158,3958
2025-12-19,Maharashtra,Nagpur,Wheat,Local,1329,1729,1529
2025-08-28,Maharashtra,Pune,Wheat,Local,1827,2227,2027
2025-02-23,Maharashtra,Nashik,Rice,Local,1532,1932,1732
2025-06-29,Maharashtra,Mumbai,Soybean,Local,1559,1959,1759
2026-01-15,Maharashtra,Nashik,Rice,Local,871,1271,1071
2026-02-25,Maharashtra,Nashik,Potato,Local,4525,4925,4725
2025-02-17,Maharashtra,Nagpur,Tomato,Local,4151,4551,4351
2026-04-24,Maharashtra,Pune,Soybean,Local,3192,3592,3392
2025-08-08,Maharashtra,Mumbai,Tomato,Local,2253,2653,2453
2025-04-16,Maharashtra,Nashik,Rice,Local,1759,2159,1959
2026-01-12,Maharashtra,Nagpur,Wheat,Local,1114,1514,1314
2025-02-07,Maharashtra,Aurangabad,Soybean,Local,2481,2881,2681
2025-01-30,Maharashtra,Aurangabad,Potato,Local,2654,3054,2854
2025-02-21,Maharashtra,Nashik,Rice,Local,1068,1468,1268
2025-03-07,Maharashtra,Pune,Tomato,Local,893,1293,1093
2026-04-17,Maharashtra,Mumbai,Rice,Local,3573,3973,3773
2025-06-19,Maharashtra,Pune,Potato,Local,3555,3955,3755
